Iteration,Best Distance,Average Distance
2495,10151.03680616834,10201.148266501817
2496,10151.03680616834,10220.967150755467
2497,10151.03680616834,10187.173617852875
2498,10151.03680616834,10207.678202138892
2499,10151.03680616834,10209.486068457532
2500,10151.03680616834,10206.484730237597
2501,10151.03680616834,10206.72338305093
2502,10151.03680616834,10219.598188023327
2503,10151.03680616834,10227.382636959976
2504,10151.03680616834,10219.850145556467
2505,10151.03680616834,10215.364309001556
2506,10151.03680616834,10215.63942296182
2507,10151.03680616834,10223.278418901595
2508,10151.03680616834,10231.039398038896
2509,10151.03680616834,10228.043034856795
2510,10151.03680616834,10209.859720301441
2511,10151.03680616834,10220.725190581958
2512,10151.03680616834,10247.532647084929
2513,10151.03680616834,10234.898984668183
2514,10151.03680616834,10201.879419872028
2515,10151.03680616834,10233.790258045625
2516,10151.03680616834,10210.303765135382
2517,10151.03680616834,10226.767791555829
2518,10151.03680616834,10218.010209687585
2519,10151.03680616834,10205.62560618858
2520,10151.03680616834,10234.994166353172
2521,10151.03680616834,10262.13506032792
2522,10151.03680616834,10201.386838052835
2523,10151.03680616834,10227.308285442943
2524,10151.03680616834,10207.963279022857
2525,10151.03680616834,10205.41269092656
2526,10151.03680616834,10222.890904051063
2527,10151.03680616834,10214.226481553802
2528,10151.03680616834,10233.090300044561
2529,10151.03680616834,10202.846482267712
2530,10151.03680616834,10213.037285731009
2531,10151.03680616834,10222.072692911992
2532,10151.03680616834,10217.89846242687
2533,10151.03680616834,10196.62899519231
2534,10151.03680616834,10208.735526899698
2535,10151.03680616834,10217.295766322357
2536,10151.03680616834,10204.456127195452
2537,10151.03680616834,10208.19350733984
2538,10151.03680616834,10170.489367503604
2539,10151.03680616834,10217.161951311196
2540,10151.03680616834,10218.767236039253
2541,10151.03680616834,10206.394227703866
2542,10151.03680616834,10202.034285515936
2543,10151.03680616834,10208.165682120616
2544,10151.03680616834,10220.111494346063
2545,10151.03680616834,10202.007453793096
2546,10151.03680616834,10212.823955615977
2547,10151.03680616834,10190.251394907264
2548,10151.03680616834,10241.138270112624
2549,10151.03680616834,10221.33136591619
2550,10151.03680616834,10206.964734010659
2551,10151.03680616834,10201.26642850379
2552,10151.03680616834,10215.578810789082
2553,10151.03680616834,10205.394736779876
2554,10151.03680616834,10214.98998228309
2555,10151.03680616834,10204.724745165297
2556,10151.03680616834,10214.486999369456
2557,10151.03680616834,10198.27728846707
2558,10151.03680616834,10185.981561114395
2559,10151.03680616834,10229.48009081363
2560,10151.03680616834,10213.125058800064
2561,10151.03680616834,10230.097333770183
2562,10151.03680616834,10218.845279951629
2563,10151.03680616834,10224.998411553881
2564,10151.03680616834,10202.175372420525
2565,10151.03680616834,10209.359010672119
2566,10151.03680616834,10232.898944951885
2567,10151.03680616834,10226.954213631858
2568,10151.03680616834,10213.136466326747
2569,10151.03680616834,10211.346144340545
2570,10151.03680616834,10198.63111169382
2571,10151.03680616834,10225.80196139648
2572,10151.03680616834,10232.467048748507
2573,10151.03680616834,10190.90652121
2574,10151.03680616834,10198.574801444136
2575,10151.03680616834,10213.469566246755
2576,10151.03680616834,10198.971244308043
2577,10151.03680616834,10239.24233506664
2578,10151.03680616834,10195.960746114497
2579,10151.03680616834,10204.173963494057
2580,10151.03680616834,10189.522881048662
2581,10151.03680616834,10183.219443250624
2582,10151.03680616834,10185.574817072236
2583,10151.03680616834,10209.035530785412
2584,10151.03680616834,10209.17076229536
2585,10151.03680616834,10199.148371537829
2586,10151.03680616834,10189.444585521855
2587,10151.03680616834,10202.547600679753
2588,10151.03680616834,10190.860329576186
2589,10151.03680616834,10195.824258946928
2590,10151.03680616834,10192.43501472431
2591,10151.03680616834,10199.581800133254
2592,10151.03680616834,10210.513212637941
2593,10151.03680616834,10180.31736582622
2594,10151.03680616834,10233.124491459497
2595,10151.03680616834,10206.854318236856
2596,10151.03680616834,10210.108502876625
2597,10151.03680616834,10207.901489076123
2598,10151.03680616834,10206.883210612841
2599,10151.03680616834,10206.184612145413
2600,10151.03680616834,10200.018937323735
2601,10151.03680616834,10209.028636641455
2602,10151.03680616834,10228.977945197337
2603,10151.03680616834,10237.226492019343
2604,10151.03680616834,10231.577909037516
2605,10151.03680616834,10219.376225588065
2606,10151.03680616834,10219.732100373443
2607,10151.03680616834,10250.100857744968
2608,10151.03680616834,10239.948138370011
2609,10151.03680616834,10218.626530088535
2610,10151.03680616834,10220.873035615688
2611,10151.03680616834,10222.056948776139
2612,10151.03680616834,10210.423014584858
2613,10151.03680616834,10235.652935519927
2614,10151.03680616834,10201.652287387806
2615,10151.03680616834,10192.87247103821
2616,10151.03680616834,10212.53361210402
2617,10151.03680616834,10242.79624237749
2618,10151.03680616834,10216.705790501019
2619,10151.03680616834,10210.500276447654
2620,10151.03680616834,10228.006876653728
2621,10151.03680616834,10234.179261979043
2622,10151.03680616834,10229.056414119044
2623,10151.03680616834,10204.638892286508
2624,10151.03680616834,10239.654488636037
2625,10151.03680616834,10210.702106201981
2626,10151.03680616834,10227.290033543863
2627,10151.03680616834,10215.16091934211
2628,10151.03680616834,10191.670691475458
2629,10151.03680616834,10200.572267082192
2630,10151.03680616834,10214.292760683013
2631,10151.03680616834,10220.344903385087
2632,10151.03680616834,10200.12659132354
2633,10151.03680616834,10205.046891930506
2634,10151.03680616834,10198.996226325296
2635,10151.03680616834,10200.926031424076
2636,10151.03680616834,10190.11807288239
2637,10151.03680616834,10204.702594308268
2638,10151.03680616834,10208.429742973554
2639,10151.03680616834,10221.155839826319
2640,10151.03680616834,10223.768626046645
2641,10151.03680616834,10207.583966837796
2642,10151.03680616834,10227.92077661697
2643,10151.03680616834,10201.263106751785
2644,10151.03680616834,10205.220336638931
2645,10151.03680616834,10199.082517144148
2646,10151.03680616834,10208.872475228196
2647,10151.03680616834,10210.123787653873
2648,10151.03680616834,10217.04637305625
2649,10151.03680616834,10185.515823037844
2650,10151.03680616834,10193.389425098101
2651,10151.03680616834,10213.537069697239
2652,10151.03680616834,10200.202184001202
2653,10151.03680616834,10208.15570345983
2654,10151.03680616834,10188.681480525898
2655,10151.03680616834,10212.622643328456
2656,10151.03680616834,10258.031578271108
2657,10151.03680616834,10210.563903391825
2658,10151.03680616834,10187.9107704161
2659,10151.03680616834,10216.428803961266
2660,10151.03680616834,10231.054728771134
2661,10151.03680616834,10181.778680010402
2662,10151.03680616834,10192.112782432376
2663,10151.03680616834,10207.656343428485
2664,10151.03680616834,10213.443048756022
2665,10151.03680616834,10188.62516075495
2666,10151.03680616834,10213.848166957905
2667,10151.03680616834,10202.894623119231
2668,10151.03680616834,10214.638624671761
2669,10151.03680616834,10212.098393838467
2670,10151.03680616834,10191.744777709595
2671,10151.03680616834,10208.215830611322
2672,10151.03680616834,10209.108178231203
2673,10151.03680616834,10171.84900385834
2674,10151.03680616834,10179.402358145764
2675,10151.03680616834,10195.983469394712
2676,10151.03680616834,10192.680196916403
2677,10151.03680616834,10195.209815719396
2678,10151.03680616834,10180.17534341552
2679,10151.03680616834,10188.772083183518
2680,10151.03680616834,10189.813392889144
2681,10151.03680616834,10196.076487857747
2682,10151.03680616834,10178.556684603845
2683,10151.03680616834,10180.486376691437
2684,10151.03680616834,10198.29441386014
2685,10151.03680616834,10181.04642350695
2686,10151.03680616834,10214.254211042806
2687,10151.03680616834,10187.163703154858
2688,10151.03680616834,10196.48473245564
2689,10151.03680616834,10181.369087738578
2690,10151.03680616834,10187.863357114258
2691,10151.03680616834,10216.585651752446
2692,10151.03680616834,10198.52034758928
2693,10151.03680616834,10183.951809441991
2694,10151.03680616834,10196.154211622985
2695,10151.03680616834,10214.176328208538
2696,10151.03680616834,10203.06171994043
2697,10151.03680616834,10197.746676358931
2698,10151.03680616834,10210.799208234852
2699,10151.03680616834,10231.778980797779
2700,10151.03680616834,10220.039988251347
2701,10151.03680616834,10193.833497141632
2702,10151.03680616834,10195.95323387717
2703,10151.03680616834,10213.584643675877
2704,10151.03680616834,10219.280434788214
2705,10151.03680616834,10189.88984552115
2706,10151.03680616834,10212.536564844251
2707,10151.03680616834,10208.264736803954
2708,10151.03680616834,10219.03733689846
2709,10151.03680616834,10228.729915978502
2710,10151.03680616834,10197.813171193995
2711,10151.03680616834,10206.711074977518
2712,10151.03680616834,10214.028712280542
2713,10151.03680616834,10223.29137406108
2714,10151.03680616834,10197.18615103898
2715,10151.03680616834,10226.488824219612
2716,10151.03680616834,10207.593185024785
2717,10151.03680616834,10211.399365758563
2718,10151.03680616834,10206.722772409421
2719,10151.03680616834,10224.560189197358
2720,10151.03680616834,10202.937165707981
2721,10151.03680616834,10226.05946908492
2722,10151.03680616834,10219.485215097373
2723,10151.03680616834,10216.308004755607
2724,10151.03680616834,10184.972668847091
2725,10151.03680616834,10213.642249566647
2726,10151.03680616834,10196.350024525365
2727,10151.03680616834,10204.625128592732
2728,10151.03680616834,10215.57697318047
2729,10151.03680616834,10206.319110667444
2730,10151.03680616834,10198.689464587635
2731,10151.03680616834,10193.707982003822
2732,10151.03680616834,10195.287549035402
2733,10151.03680616834,10217.522602207908
2734,10151.03680616834,10183.567198225825
2735,10151.03680616834,10183.194230193409
2736,10151.03680616834,10194.324359615572
2737,10151.03680616834,10191.498451473115
2738,10151.03680616834,10212.539492572154
2739,10151.03680616834,10207.767106571524
2740,10151.03680616834,10185.94853690399
2741,10151.03680616834,10197.218961739474
2742,10151.03680616834,10201.14617339148
2743,10151.03680616834,10197.103264303107
2744,10151.03680616834,10198.88162748696
2745,10151.03680616834,10215.986208507036
2746,10151.03680616834,10201.2704176828
2747,10151.03680616834,10196.617473046352
2748,10151.03680616834,10192.633980158875
2749,10151.03680616834,10188.597671677866
2750,10151.03680616834,10176.19709125674
2751,10151.03680616834,10186.495220083276
2752,10151.03680616834,10189.37680946302
2753,10151.03680616834,10201.319814476665
2754,10151.03680616834,10195.18611037259
2755,10151.03680616834,10198.910100592902
2756,10151.03680616834,10209.715284014967
2757,10151.03680616834,10194.218875320406
2758,10151.03680616834,10197.859087817522
2759,10151.03680616834,10193.267783426862
2760,10151.03680616834,10186.26325256595
2761,10151.03680616834,10183.148035416623
2762,10151.03680616834,10196.645195837797
2763,10151.03680616834,10186.024544579803
2764,10151.03680616834,10194.596369092009
2765,10151.03680616834,10185.95407038385
2766,10151.03680616834,10179.957529696276
2767,10151.03680616834,10191.206754935189
2768,10151.03680616834,10186.42542621837
2769,10151.03680616834,10184.472537574356
2770,10151.03680616834,10196.17857416711
2771,10151.03680616834,10177.952761604525
2772,10151.03680616834,10197.535107764961
2773,10151.03680616834,10194.256987384584
2774,10151.03680616834,10210.385092382876
2775,10151.03680616834,10192.058466171922
2776,10151.03680616834,10203.867102832623
2777,10151.03680616834,10232.021989332461
2778,10151.03680616834,10188.18012792289
2779,10151.03680616834,10197.632908258482
2780,10151.03680616834,10187.690083461259
2781,10151.03680616834,10209.425005321144
2782,10151.03680616834,10215.744770739495
2783,10151.03680616834,10223.102537930223
2784,10151.03680616834,10183.17869444531
2785,10151.03680616834,10204.631866927895
2786,10151.03680616834,10189.980319166352
2787,10151.03680616834,10226.069296101497
2788,10151.03680616834,10188.002225162167
2789,10151.03680616834,10190.68050517317
2790,10151.03680616834,10186.251803788778
2791,10151.03680616834,10186.544783952286
2792,10151.03680616834,10212.262314487965
2793,10151.03680616834,10211.416341346658
2794,10151.03680616834,10179.674434921359
2795,10151.03680616834,10187.759833147855
2796,10151.03680616834,10208.996274563973
2797,10151.03680616834,10196.612688845238
2798,10151.03680616834,10176.164394940672
2799,10151.03680616834,10219.206893377814
2800,10151.03680616834,10220.977959182452
2801,10151.03680616834,10212.972379515832
2802,10151.03680616834,10184.260869810667
2803,10151.03680616834,10211.822328917515
2804,10151.03680616834,10202.389302600302
2805,10151.03680616834,10204.811715262953
2806,10151.03680616834,10222.002695923828
2807,10151.03680616834,10202.540819208336
2808,10151.03680616834,10192.17706078922
2809,10151.03680616834,10190.538173714638
2810,10151.03680616834,10198.532621949895
2811,10151.03680616834,10178.520028921746
2812,10151.03680616834,10193.093651713343
2813,10151.03680616834,10189.269355125349
2814,10151.03680616834,10233.090582971477
2815,10151.03680616834,10191.557918403118
2816,10151.03680616834,10182.243799438324
2817,10151.03680616834,10192.814626392128
2818,10151.03680616834,10209.19173300073
2819,10151.03680616834,10207.5153533871
2820,10151.03680616834,10198.871223461547
2821,10151.03680616834,10185.955439038564
2822,10151.03680616834,10196.296806361199
2823,10151.03680616834,10205.674235944323
2824,10151.03680616834,10208.979757584793
2825,10151.03680616834,10190.089131900593
2826,10151.03680616834,10204.746120937252
2827,10151.03680616834,10203.766332576282
2828,10151.03680616834,10248.903608672754
2829,10151.03680616834,10224.48327468718
2830,10151.03680616834,10195.113119821071
2831,10151.03680616834,10193.939338966924
2832,10151.03680616834,10188.435541325984
2833,10151.03680616834,10194.25780951734
2834,10151.03680616834,10213.582660428017
2835,10151.03680616834,10191.187130633352
2836,10151.03680616834,10209.406034269497
2837,10151.03680616834,10208.940396461097
2838,10151.03680616834,10216.293274483447
2839,10151.03680616834,10213.021402560582
2840,10151.03680616834,10216.389499282743
2841,10151.03680616834,10219.877743958235
2842,10151.03680616834,10196.417560007882
2843,10151.03680616834,10173.89093842771
2844,10151.03680616834,10204.58710891172
2845,10151.03680616834,10188.222155363528
2846,10151.03680616834,10204.718233260868
2847,10151.03680616834,10203.320016073227
2848,10151.03680616834,10205.928209444837
2849,10151.03680616834,10189.306398793973
2850,10151.03680616834,10200.909527942917
2851,10151.03680616834,10209.576875341281
2852,10151.03680616834,10219.916632447334
2853,10151.03680616834,10222.833413270862
2854,10151.03680616834,10198.332965520936
2855,10151.03680616834,10215.559543553902
2856,10151.03680616834,10210.25156052485
2857,10151.03680616834,10178.921059037359
2858,10151.03680616834,10208.129845494943
2859,10151.03680616834,10197.244298969155
2860,10151.03680616834,10193.576198589273
2861,10151.03680616834,10189.163828532479
2862,10151.03680616834,10212.010242538317
2863,10151.03680616834,10203.28313049502
2864,10151.03680616834,10192.329899448705
2865,10151.03680616834,10183.347850247423
2866,10151.03680616834,10214.45350294937
2867,10151.03680616834,10217.947011598895
2868,10151.03680616834,10207.792203150997
2869,10151.03680616834,10207.537865130125
2870,10151.03680616834,10200.121968039031
2871,10151.03680616834,10200.917609351161
2872,10151.03680616834,10200.520908661822
2873,10151.03680616834,10200.545339042344
2874,10151.03680616834,10233.18409037653
2875,10151.03680616834,10202.493908266173
2876,10151.03680616834,10196.90935701253
2877,10151.03680616834,10215.065584959688
2878,10151.03680616834,10208.238368722436
2879,10151.03680616834,10208.352072486756
2880,10151.03680616834,10198.164317034923
2881,10151.03680616834,10206.025940476493
2882,10151.03680616834,10222.254153034664
2883,10151.03680616834,10238.897217247244
2884,10151.03680616834,10198.183342699436
2885,10151.03680616834,10197.850541914258
2886,10151.03680616834,10196.820171505606
2887,10151.03680616834,10217.449942854093
2888,10151.03680616834,10194.794910962495
2889,10151.03680616834,10198.02432659015
2890,10151.03680616834,10224.123437162272
2891,10151.03680616834,10202.100385413401
2892,10151.03680616834,10195.977908228095
2893,10151.03680616834,10217.153865231652
2894,10151.03680616834,10209.862395270298
2895,10151.03680616834,10193.237172541738
2896,10151.03680616834,10218.130044240428
2897,10151.03680616834,10209.38904030395
2898,10151.03680616834,10211.779031458125
2899,10151.03680616834,10194.85548768586
2900,10151.03680616834,10195.668937083394
2901,10151.03680616834,10209.165439679547
2902,10151.03680616834,10243.097588921111
2903,10151.03680616834,10206.188760429131
2904,10151.03680616834,10201.916304436041
2905,10151.03680616834,10218.028711098203
2906,10151.03680616834,10220.194823333693
2907,10151.03680616834,10232.176312822767
2908,10151.03680616834,10211.38682410161
2909,10151.03680616834,10185.594555965456
2910,10151.03680616834,10213.006956239546
2911,10151.03680616834,10235.064914515111
2912,10151.03680616834,10193.761134727067
2913,10151.03680616834,10199.127697744554
2914,10151.03680616834,10188.488426906066
2915,10151.03680616834,10171.62346373121
2916,10151.03680616834,10178.44617090841
2917,10151.03680616834,10193.61810882012
2918,10151.03680616834,10182.310054017495
2919,10151.03680616834,10176.98717175144
2920,10151.03680616834,10196.477035041817
2921,10151.03680616834,10205.368493645772
2922,10151.03680616834,10219.937998763406
2923,10151.03680616834,10203.48271771447
2924,10151.03680616834,10206.284003168252
2925,10151.03680616834,10192.326348702014
2926,10151.03680616834,10198.444228447095
2927,10151.03680616834,10183.992467505019
2928,10151.03680616834,10222.619027786128
2929,10151.03680616834,10210.39280209107
2930,10151.03680616834,10193.32526713784
2931,10151.03680616834,10203.453337205581
2932,10151.03680616834,10180.353458199868
2933,10151.03680616834,10203.454277249748
2934,10151.03680616834,10195.324159552725
2935,10151.03680616834,10184.911024403504
2936,10151.03680616834,10206.3283387693
2937,10151.03680616834,10196.436399668137
2938,10151.03680616834,10182.840835604737
2939,10151.03680616834,10198.694228837974
2940,10151.03680616834,10186.508500493535
2941,10151.03680616834,10201.128348737035
2942,10151.03680616834,10199.850997981153
2943,10151.03680616834,10193.569146863147
2944,10151.03680616834,10186.117974324456
2945,10151.03680616834,10193.927064978483
2946,10151.03680616834,10187.162217515022
2947,10151.03680616834,10196.205953688886
2948,10151.03680616834,10197.085709302823
2949,10151.03680616834,10204.277374947862
2950,10151.03680616834,10205.315991654137
2951,10151.03680616834,10187.238296879566
2952,10151.03680616834,10170.23073078504
2953,10151.03680616834,10204.661318976334
2954,10151.03680616834,10214.390455211065
2955,10151.03680616834,10205.687508808725
2956,10151.03680616834,10213.860944979651
2957,10151.03680616834,10200.168293788496
2958,10151.03680616834,10204.428673240061
2959,10151.03680616834,10185.104501227544
2960,10151.03680616834,10199.26892302057
2961,10151.03680616834,10213.864600816567
2962,10151.03680616834,10218.38103248652
2963,10151.03680616834,10193.86728695808
2964,10151.03680616834,10195.02468476835
2965,10151.03680616834,10205.931913090351
2966,10151.03680616834,10189.182009952192
2967,10151.03680616834,10221.131011122687
2968,10151.03680616834,10220.544792012364
2969,10151.03680616834,10204.919470365372
2970,10151.03680616834,10208.158489683741
2971,10151.03680616834,10203.837858020073
2972,10151.03680616834,10201.388964399555
2973,10151.03680616834,10210.957571883542
2974,10151.03680616834,10187.1191890327
2975,10151.03680616834,10198.032749657352
2976,10151.03680616834,10216.980812924045
2977,10151.03680616834,10234.655016812327
2978,10151.03680616834,10218.655900711754
2979,10151.03680616834,10218.687280030845
2980,10151.03680616834,10218.067060752946
2981,10151.03680616834,10226.201487544482
2982,10151.03680616834,10214.426328773056
2983,10151.03680616834,10240.372403522424
2984,10151.03680616834,10202.646256571274
2985,10151.03680616834,10218.207104944539
2986,10151.03680616834,10205.138766640006
2987,10151.03680616834,10185.423431344767
2988,10151.03680616834,10209.504782101016
2989,10151.03680616834,10189.922977874628
2990,10151.03680616834,10200.582799657466
2991,10151.03680616834,10199.5789562023
2992,10151.03680616834,10195.070205642152
2993,10151.03680616834,10185.894315256008
2994,10151.03680616834,10177.54435721035
2995,10151.03680616834,10188.241370516123
2996,10151.03680616834,10193.249576948272
2997,10151.03680616834,10192.950597116951
2998,10151.03680616834,10203.081804413201
2999,10151.03680616834,10191.123104146498
3000,10151.03680616834,10184.480508863287
3001,10151.03680616834,10200.862517049583
3002,10151.03680616834,10215.323946096127
3003,10151.03680616834,10202.250230336846
3004,10151.03680616834,10205.66566094038
3005,10151.03680616834,10197.84817726513
3006,10151.03680616834,10192.674695891059
3007,10151.03680616834,10216.316719475997
3008,10151.03680616834,10210.843501522953
3009,10151.03680616834,10200.20413371937
3010,10151.03680616834,10236.12847262649
3011,10151.03680616834,10198.93247931879
3012,10151.03680616834,10200.9779425829
3013,10151.03680616834,10185.809749720545
3014,10151.03680616834,10216.920417520128
3015,10151.03680616834,10198.065708855544
3016,10151.03680616834,10214.199919597502
3017,10151.03680616834,10205.814484829865
3018,10151.03680616834,10192.584475357351
3019,10151.03680616834,10203.910771978024
3020,10151.03680616834,10189.746154343258
3021,10151.03680616834,10227.807690456137
3022,10151.03680616834,10219.602174093998
3023,10151.03680616834,10203.660384566572
3024,10151.03680616834,10214.022522327017
3025,10151.03680616834,10203.043463680444
3026,10151.03680616834,10222.955181915906
3027,10151.03680616834,10212.305091768902
3028,10151.03680616834,10194.73462698319
3029,10151.03680616834,10193.5567984339
3030,10151.03680616834,10192.6901635182
3031,10151.03680616834,10201.642774496146
3032,10151.03680616834,10219.975544940777
3033,10151.03680616834,10209.772493214836
3034,10151.03680616834,10195.378117333765
3035,10151.03680616834,10192.18429825049
3036,10151.03680616834,10199.77144356504
3037,10151.03680616834,10183.01312741713
3038,10151.03680616834,10212.085331496159
3039,10151.03680616834,10198.043937504804
3040,10151.03680616834,10191.343238532798
3041,10151.03680616834,10203.569106076371
3042,10151.03680616834,10198.63892887732
3043,10151.03680616834,10204.787603674566
3044,10151.03680616834,10193.156780843101
3045,10151.03680616834,10185.582391362785
3046,10151.03680616834,10184.505979059637
3047,10151.03680616834,10175.144229473548
3048,10151.03680616834,10174.658209964029
3049,10151.03680616834,10206.03535890541
3050,10151.03680616834,10206.314966377176
3051,10151.03680616834,10195.110734538055
3052,10151.03680616834,10187.055600195501
3053,10151.03680616834,10187.82712266073
3054,10151.03680616834,10216.10289980079
3055,10151.03680616834,10198.156215482215
3056,10151.03680616834,10198.77096256811
3057,10151.03680616834,10208.679027258322
3058,10151.03680616834,10210.46205913732
3059,10151.03680616834,10203.040507079706
3060,10151.03680616834,10207.640040503882
3061,10151.03680616834,10216.681761871689
3062,10151.03680616834,10196.753819281394
3063,10151.03680616834,10206.182763976758
3064,10151.03680616834,10208.167769871481
3065,10151.03680616834,10228.4674580882
3066,10151.03680616834,10187.903750406975
3067,10151.03680616834,10192.959866801573
3068,10151.03680616834,10194.635991434838
3069,10151.03680616834,10206.50407993659
3070,10151.03680616834,10205.355327964338
3071,10151.03680616834,10187.444207575038
3072,10151.03680616834,10183.736625346757
3073,10151.03680616834,10200.783441289896
3074,10151.03680616834,10204.279592896884
3075,10151.03680616834,10212.55185424588
3076,10151.03680616834,10196.82635729889
3077,10151.03680616834,10188.307438914848
3078,10151.03680616834,10219.309104320431
3079,10151.03680616834,10210.681651124218
3080,10151.03680616834,10219.610923520271
3081,10151.03680616834,10189.864994526411
3082,10151.03680616834,10189.351326121956
3083,10151.03680616834,10201.078515393101
3084,10151.03680616834,10209.522561403455
3085,10151.03680616834,10198.238330694403
3086,10151.03680616834,10199.621304084165
3087,10151.03680616834,10209.906543614099
3088,10151.03680616834,10197.191751791848
3089,10151.03680616834,10205.47199967719
3090,10151.03680616834,10202.74818966965
3091,10151.03680616834,10196.437023502836
3092,10151.03680616834,10232.714241090107
3093,10151.03680616834,10211.198813090372
3094,10151.03680616834,10221.936479380212
3095,10151.03680616834,10203.521710802448
3096,10151.03680616834,10208.827143957817
3097,10151.03680616834,10209.936861997185
3098,10151.03680616834,10214.539477009246
3099,10151.03680616834,10203.666872410968
3100,10151.03680616834,10241.430349476484
3101,10151.03680616834,10197.226720436214
3102,10151.03680616834,10219.403507985782
3103,10151.03680616834,10210.190316249045
3104,10151.03680616834,10231.20239788088
3105,10151.03680616834,10240.289957362402
3106,10151.03680616834,10212.71851335014
3107,10151.03680616834,10206.381319969245
3108,10151.03680616834,10201.26714437036
3109,10151.03680616834,10241.157589132388
3110,10151.03680616834,10193.770071688203
3111,10151.03680616834,10204.437411727411
3112,10151.03680616834,10213.547520788416
3113,10151.03680616834,10217.292049799662
3114,10151.03680616834,10201.504460350436
3115,10151.03680616834,10221.216876900067
3116,10151.03680616834,10201.155501406702
3117,10151.03680616834,10215.184403533476
3118,10151.03680616834,10227.181852071224
3119,10151.03680616834,10194.640498111326
3120,10151.03680616834,10191.792670125431
3121,10151.03680616834,10215.173752408453
3122,10151.03680616834,10205.998411002263
3123,10151.03680616834,10196.636984072367
3124,10151.03680616834,10198.06166814166
3125,10151.03680616834,10220.777974184031
3126,10151.03680616834,10215.101037749908
3127,10151.03680616834,10221.111832860206
3128,10151.03680616834,10175.004276645806
3129,10151.03680616834,10215.754000881527
3130,10151.03680616834,10201.064416990079
3131,10151.03680616834,10199.79662343159
3132,10151.03680616834,10200.449483633454
3133,10151.03680616834,10223.124264065582
3134,10151.03680616834,10206.189507523326
3135,10151.03680616834,10208.5423831971
3136,10151.03680616834,10203.806099804931
3137,10151.03680616834,10216.524942638007
3138,10151.03680616834,10208.852613901126
3139,10151.03680616834,10208.026267557847
3140,10151.03680616834,10223.555027002483
3141,10151.03680616834,10210.838057355822
3142,10151.03680616834,10187.905702409915
3143,10151.03680616834,10198.972339408181
3144,10151.03680616834,10193.681462036366
3145,10151.03680616834,10194.030228253027
3146,10151.03680616834,10192.67357194994
3147,10151.03680616834,10197.021195296275
3148,10151.03680616834,10196.79367304738
3149,10151.03680616834,10176.217374411064
3150,10151.03680616834,10204.859669133746
3151,10151.03680616834,10209.11971056685
3152,10151.03680616834,10189.465116740646
3153,10151.03680616834,10180.799721050309
3154,10151.03680616834,10187.120614392914
3155,10151.03680616834,10209.19827112366
3156,10151.03680616834,10205.895918937476
3157,10151.03680616834,10190.075711571975
3158,10151.03680616834,10193.227093827705
3159,10151.03680616834,10208.636502039612
3160,10151.03680616834,10208.688477200589
3161,10151.03680616834,10191.559739719234
3162,10151.03680616834,10189.944279037103
3163,10151.03680616834,10205.553051577714
3164,10151.03680616834,10203.008433749661
3165,10151.03680616834,10205.43082918157
3166,10151.03680616834,10198.685372502763
3167,10151.03680616834,10201.277895135112
3168,10151.03680616834,10189.869226113167
3169,10151.03680616834,10201.759717234727
3170,10151.03680616834,10181.944889815628
3171,10151.03680616834,10206.874139060945
3172,10151.03680616834,10203.498323496391
3173,10151.03680616834,10210.830824772147
3174,10151.03680616834,10199.10037963137
3175,10151.03680616834,10210.02918995577
3176,10151.03680616834,10218.648747718325
3177,10151.03680616834,10211.90096685143
3178,10151.03680616834,10194.798173020597
3179,10151.03680616834,10190.599023715122
3180,10151.03680616834,10190.344062666672
3181,10151.03680616834,10200.514430915116
3182,10151.03680616834,10188.863783257188
3183,10151.03680616834,10192.025788877036
3184,10151.03680616834,10188.867350050214
3185,10151.03680616834,10182.854569842722
3186,10151.03680616834,10178.229696082131
3187,10151.03680616834,10196.559732901716
3188,10151.03680616834,10205.43240595801
3189,10151.03680616834,10203.899580330353
3190,10151.03680616834,10192.449135237941
3191,10151.03680616834,10224.713098298627
3192,10151.03680616834,10203.871238655198
3193,10151.03680616834,10188.886382595327
3194,10151.03680616834,10202.26636714965
3195,10151.03680616834,10213.527476383795
3196,10151.03680616834,10218.084420055053
3197,10151.03680616834,10222.969183743357
3198,10151.03680616834,10213.061402333851
3199,10151.03680616834,10222.042660709725
3200,10151.03680616834,10210.430747300265
3201,10151.03680616834,10200.748010533505
3202,10151.03680616834,10210.641088144957
3203,10151.03680616834,10224.290426057407
3204,10151.03680616834,10195.595534648644
3205,10151.03680616834,10186.583447856676
3206,10151.03680616834,10198.257633792688
3207,10151.03680616834,10201.314469790766
3208,10151.03680616834,10190.797668572954
3209,10151.03680616834,10188.764025249859
3210,10151.03680616834,10186.134762998781
3211,10151.03680616834,10183.549786202666
3212,10151.03680616834,10199.999174450531
3213,10151.03680616834,10196.237882917858
3214,10151.03680616834,10213.840772476904
3215,10151.03680616834,10205.068397949544
3216,10151.03680616834,10206.533320788772
3217,10151.03680616834,10213.735512393372
3218,10151.03680616834,10213.437346829873
3219,10151.03680616834,10171.250365983793
3220,10151.03680616834,10191.208114008376
3221,10151.03680616834,10211.417763977459
3222,10151.03680616834,10232.245001684898
3223,10151.03680616834,10195.115943541829
3224,10151.03680616834,10217.23595436621
3225,10151.03680616834,10207.01673666355
3226,10151.03680616834,10197.523032680143
3227,10151.03680616834,10210.559973685893
3228,10151.03680616834,10210.54984403869
3229,10151.03680616834,10204.172767283524
3230,10151.03680616834,10181.1496598253
