Generation,Best Distance,Average Distance,Gen Time (s),Cumulative Time (s)
387,5926.543474164971,7106.123488683491,0.0075626373291015625,3.205244541168213
388,5926.543474164971,7107.593146098473,0.007688999176025391,3.213252305984497
389,5926.543474164971,7149.759988442021,0.007561445236206055,3.2211036682128906
390,5926.543474164971,7056.621826033099,0.007724761962890625,3.2291102409362793
391,5926.543474164971,6960.4155011401635,0.007476091384887695,3.236905097961426
392,5926.543474164971,6911.2013037381075,0.007637977600097656,3.2447621822357178
393,5926.543474164971,7068.219602479469,0.007485628128051758,3.2524540424346924
394,5926.543474164971,6972.69644292212,0.007718801498413086,3.2603800296783447
395,5926.543474164971,7101.299430520001,0.007597446441650391,3.268366575241089
396,5926.543474164971,6940.042359039503,0.007658720016479492,3.2762997150421143
397,5926.543474164971,6965.48192903967,0.007546901702880859,3.2841415405273438
398,5926.543474164971,7035.820950738186,0.009005546569824219,3.2933924198150635
399,5926.543474164971,6988.959579039697,0.007748842239379883,3.3016936779022217
400,5926.543474164971,7014.953538469401,0.00771331787109375,3.3097386360168457
401,5926.543474164971,7048.226373076299,0.008233308792114258,3.318514347076416
402,5926.543474164971,7023.44898205917,0.007970571517944336,3.3268215656280518
403,5926.543474164971,7022.845272647934,0.007739543914794922,3.334975242614746
404,5926.543474164971,7115.488978433415,0.007721662521362305,3.3429999351501465
405,5926.543474164971,7098.8130035964505,0.007884502410888672,3.3514351844787598
406,5872.791094127762,7168.397616806669,0.007742404937744141,3.3594439029693604
407,5872.791094127762,7115.032224514082,0.00780797004699707,3.3675613403320312
408,5860.453826562433,6989.288305306143,0.007670164108276367,3.37553334236145
409,5860.453826562433,7020.363137378978,0.0083770751953125,3.38415265083313
410,5855.071724021476,7108.656607325643,0.007651090621948242,3.39219331741333
411,5855.071724021476,7040.17189223393,0.007759809494018555,3.400280714035034
412,5855.071724021476,7182.557502797114,0.0076160430908203125,3.4081389904022217
413,5855.071724021476,7363.515188966225,0.00765681266784668,3.416130781173706
414,5855.071724021476,7307.540584172897,0.007631778717041016,3.424004316329956
415,5855.071724021476,7156.901365615428,0.007885456085205078,3.432238817214966
416,5855.071724021476,7089.1144969797115,0.0078125,3.440479278564453
417,5855.071724021476,7173.035302269705,0.00769805908203125,3.4484376907348633
418,5855.071724021476,7219.593424082308,0.007645845413208008,3.456425189971924
419,5855.071724021476,7304.650256743494,0.00788259506225586,3.4647669792175293
420,5855.071724021476,7136.5567541473165,0.007657527923583984,3.4728641510009766
421,5855.071724021476,7077.838958728685,0.007736682891845703,3.4810385704040527
422,5855.071724021476,6966.718135572835,0.00784611701965332,3.489140510559082
423,5855.071724021476,7039.352638626868,0.007745504379272461,3.497197151184082
424,5855.071724021476,6957.4950846093325,0.00787353515625,3.5052738189697266
425,5855.071724021476,7006.218860241257,0.0076770782470703125,3.5132555961608887
426,5855.071724021476,6897.599396954936,0.0076181888580322266,3.5211901664733887
427,5855.071724021476,6844.569519893042,0.00791621208190918,3.5293941497802734
428,5855.071724021476,6995.404135208327,0.009175539016723633,3.53898024559021
429,5855.071724021476,7025.903140729934,0.007567405700683594,3.5469062328338623
430,5855.071724021476,7007.462591996704,0.0076656341552734375,3.554781675338745
431,5855.071724021476,6960.616783670585,0.007561922073364258,3.562675952911377
432,5855.071724021476,6881.408389857953,0.008287668228149414,3.571159601211548
433,5855.071724021476,6835.5875715180055,0.00781869888305664,3.5793519020080566
434,5855.071724021476,6946.853927558354,0.007835865020751953,3.5875682830810547
435,5855.071724021476,6873.214913157089,0.007748126983642578,3.595741033554077
436,5855.071724021476,6938.98007829089,0.009006738662719727,3.6051316261291504
437,5855.071724021476,6931.674117677144,0.007697343826293945,3.6131842136383057
438,5855.071724021476,6879.509930958743,0.007837533950805664,3.621286630630493
439,5855.071724021476,6951.794773983694,0.007711648941040039,3.629366636276245
440,5855.071724021476,6882.1673264802885,0.007961034774780273,3.6375741958618164
441,5855.071724021476,6964.27228208235,0.007586240768432617,3.6455655097961426
442,5855.071724021476,6986.239821850406,0.008078813552856445,3.6539764404296875
443,5855.071724021476,7012.043957768169,0.008031129837036133,3.662449836730957
444,5855.071724021476,6953.802672840825,0.007730960845947266,3.6705281734466553
445,5855.071724021476,7109.574797140573,0.008173942565917969,3.678992748260498
446,5855.071724021476,6991.043664115703,0.007704973220825195,3.686986207962036
447,5855.071724021476,6987.729130811424,0.007753610610961914,3.6950156688690186
448,5855.071724021476,6802.689207283172,0.0077245235443115234,3.703065872192383
449,5855.071724021476,6969.049789332596,0.008698701858520508,3.7120444774627686
450,5855.071724021476,6966.490075868608,0.0078008174896240234,3.720205783843994
451,5855.071724021476,6939.524092814585,0.009966373443603516,3.730715274810791
452,5855.071724021476,6938.324758483254,0.008018732070922852,3.7393648624420166
453,5855.071724021476,6910.183693314897,0.007848024368286133,3.7478878498077393
454,5855.071724021476,6920.444461921621,0.008060455322265625,3.7563788890838623
455,5855.071724021476,6923.68867922185,0.007650613784790039,3.764436721801758
456,5855.071724021476,6951.2523552964085,0.00777888298034668,3.772465705871582
457,5855.071724021476,6899.833091627311,0.007700443267822266,3.7805588245391846
458,5855.071724021476,7064.636595435895,0.007810115814208984,3.7886099815368652
459,5855.071724021476,7044.849473914575,0.00767207145690918,3.796621561050415
460,5855.071724021476,6978.835379607988,0.008011579513549805,3.8048534393310547
461,5855.071724021476,6922.866512754387,0.007783174514770508,3.8129725456237793
462,5855.071724021476,7029.739529653405,0.007739543914794922,3.8209242820739746
463,5855.071724021476,7011.824403589042,0.007757663726806641,3.8289966583251953
464,5855.071724021476,6954.056312490638,0.007711172103881836,3.8370532989501953
465,5855.071724021476,6901.475299607452,0.00777125358581543,3.8450915813446045
466,5855.071724021476,6920.414660499649,0.007798910140991211,3.853165626525879
467,5855.071724021476,6998.4091815425545,0.007710456848144531,3.8612661361694336
468,5845.678775052433,6969.798171318299,0.008467674255371094,3.869943857192993
469,5845.678775052433,6994.736321633406,0.007626771926879883,3.8778574466705322
470,5845.678775052433,6959.602039420708,0.007765769958496094,3.8858211040496826
471,5845.678775052433,6826.768663995684,0.0077211856842041016,3.8939368724823
472,5845.678775052433,6999.0523377481595,0.007654905319213867,3.901897430419922
473,5845.678775052433,6955.912653439986,0.00902557373046875,3.9111480712890625
474,5845.678775052433,6969.829010485406,0.007744312286376953,3.9193012714385986
475,5845.678775052433,6920.442705094528,0.007742166519165039,3.927306890487671
476,5845.678775052433,7015.19403327624,0.007672309875488281,3.935302495956421
477,5845.678775052433,6934.635282114076,0.007653713226318359,3.943197250366211
478,5845.678775052433,6911.194528149691,0.00770878791809082,3.951180934906006
479,5845.678775052433,6953.026500035656,0.007756471633911133,3.9592034816741943
480,5845.678775052433,6928.082000689453,0.007748842239379883,3.9673192501068115
481,5845.678775052433,6987.845711091857,0.009046316146850586,3.976618766784668
482,5845.678775052433,6918.496592849706,0.0077245235443115234,3.9847819805145264
483,5845.678775052433,6890.313516983247,0.00780177116394043,3.9927945137023926
484,5845.678775052433,6904.133976584118,0.007827281951904297,4.000963449478149
485,5845.678775052433,6991.994782175385,0.007828474044799805,4.009174823760986
486,5845.678775052433,6940.308470575785,0.007695674896240234,4.01728367805481
487,5845.678775052433,6897.386108565025,0.007818460464477539,4.025380373001099
488,5845.678775052433,6923.626079254298,0.007668733596801758,4.033447742462158
489,5845.678775052433,6894.359413491498,0.009003877639770508,4.042729616165161
490,5845.678775052433,7008.198650087447,0.0077283382415771484,4.051036834716797
491,5845.678775052433,6908.003797308438,0.007859945297241211,4.059191703796387
492,5845.678775052433,6940.113258643707,0.007741212844848633,4.067179441452026
493,5845.678775052433,7017.838361181625,0.007753610610961914,4.075198411941528
494,5845.678775052433,7039.430479959871,0.007748603820800781,4.083289384841919
495,5845.678775052433,7080.402769725716,0.007815837860107422,4.091435194015503
496,5845.678775052433,7039.738885235772,0.007682085037231445,4.099468231201172
497,5845.678775052433,6966.850272599775,0.008891582489013672,4.1085968017578125
498,5845.678775052433,6958.217618860971,0.007909774780273438,4.1168904304504395
499,5845.678775052433,6982.483204685566,0.007678985595703125,4.124824285507202
500,5845.678775052433,7054.00575706739,0.008646488189697266,4.133723020553589
501,5845.678775052433,7015.105201038373,0.008338212966918945,4.142776966094971
502,5845.678775052433,6895.025140484641,0.008327245712280273,4.151690244674683
503,5845.678775052433,6868.380539543145,0.008111715316772461,4.160475015640259
504,5845.678775052433,6873.962109976997,0.007779359817504883,4.168888807296753
505,5845.678775052433,6987.1408454292905,0.007828474044799805,4.177006483078003
506,5845.678775052433,6957.246519795506,0.007733583450317383,4.185294151306152
507,5845.678775052433,6989.787853218628,0.007767200469970703,4.193280458450317
508,5845.678775052433,6977.1177193600915,0.007630825042724609,4.20126748085022
509,5845.678775052433,6981.67059572453,0.007772922515869141,4.209247589111328
510,5845.678775052433,7038.375763145206,0.007712125778198242,4.217307806015015
511,5777.990336220798,6967.602015931021,0.007729291915893555,4.2252373695373535
512,5777.990336220798,6984.535350521869,0.007647991180419922,4.233199596405029
513,5777.990336220798,6898.165964681896,0.009066104888916016,4.242471933364868
514,5777.990336220798,6821.008780054005,0.007719516754150391,4.250617742538452
515,5777.990336220798,6937.844068508151,0.007704496383666992,4.258523941040039
516,5777.990336220798,6946.145478813774,0.007719278335571289,4.266623020172119
517,5777.990336220798,6868.716018728593,0.007703065872192383,4.274577856063843
518,5777.990336220798,6921.885543306795,0.007734060287475586,4.282662630081177
519,5777.990336220798,6944.685915119113,0.0077762603759765625,4.29064679145813
520,5777.990336220798,6907.90845085271,0.007765293121337891,4.298786401748657
521,5777.990336220798,6941.790538292099,0.007747650146484375,4.306757688522339
522,5777.990336220798,6946.564828700148,0.00772857666015625,4.314776420593262
523,5777.990336220798,6906.922659908692,0.007981061935424805,4.322983026504517
524,5777.990336220798,6958.040408296703,0.007611751556396484,4.330969333648682
525,5777.990336220798,6829.291616860946,0.0077092647552490234,4.338878870010376
526,5777.990336220798,6912.567963535342,0.007593393325805664,4.346790552139282
527,5777.990336220798,6939.210797606536,0.009131908416748047,4.356138706207275
528,5777.990336220798,6957.98788951236,0.007700443267822266,4.364207029342651
529,5777.990336220798,6867.119795540153,0.007586002349853516,4.372020959854126
530,5777.990336220798,6844.414098864862,0.00821542739868164,4.380500793457031
531,5777.990336220798,6902.93246989146,0.0081024169921875,4.388976097106934
532,5777.990336220798,6862.242644504195,0.007784366607666016,4.397169351577759
533,5777.990336220798,6887.121936140753,0.007709026336669922,4.405320405960083
534,5777.990336220798,6849.035849135911,0.008680343627929688,4.4145894050598145
535,5777.990336220798,6992.94180781203,0.007759809494018555,4.422873020172119
536,5777.990336220798,6902.882715193391,0.007762432098388672,4.430962085723877
537,5777.990336220798,6910.029055652403,0.007564067840576172,4.43877649307251
538,5777.990336220798,6853.284966159852,0.007740020751953125,4.446766138076782
539,5777.990336220798,6921.432423358742,0.007677316665649414,4.454709529876709
540,5777.990336220798,6889.0664207461305,0.008043527603149414,4.46305513381958
541,5777.990336220798,6768.610462701403,0.0076024532318115234,4.471037864685059
542,5777.990336220798,6870.71716338414,0.007691144943237305,4.479016304016113
543,5777.990336220798,6864.4859095100755,0.007544279098510742,4.486847400665283
544,5777.990336220798,6891.998047791903,0.0076296329498291016,4.496131658554077
545,5777.990336220798,7023.0151647617695,0.008146286010742188,4.504499197006226
546,5777.990336220798,6907.981020591656,0.009557247161865234,4.5143821239471436
547,5777.990336220798,6888.738286296369,0.008674144744873047,4.523419141769409
548,5777.990336220798,6996.660670907769,0.007601261138916016,4.5313804149627686
549,5777.990336220798,6862.152885531369,0.009151458740234375,4.540737152099609
550,5777.990336220798,6939.686779412668,0.00778508186340332,4.5490570068359375
551,5777.990336220798,6990.602849081253,0.008246421813964844,4.5576372146606445
552,5777.990336220798,7001.635764838551,0.007645845413208008,4.56557035446167
553,5777.990336220798,6973.725129126582,0.007784605026245117,4.57356595993042
554,5777.990336220798,6877.007494301531,0.007685661315917969,4.581883192062378
555,5777.990336220798,6922.594529615753,0.007702350616455078,4.589922666549683
556,5777.990336220798,6860.058665823493,0.00782322883605957,4.598286867141724
557,5777.990336220798,6875.993345856064,0.00758671760559082,4.606111764907837
558,5777.990336220798,6933.661718057677,0.007640361785888672,4.614025831222534
559,5777.990336220798,6892.826790489825,0.008234500885009766,4.62248682975769
560,5777.990336220798,7004.161997821522,0.007613182067871094,4.630381345748901
561,5777.990336220798,6935.727230512068,0.007867097854614258,4.638612270355225
562,5777.990336220798,6930.047693734973,0.007817983627319336,4.646827459335327
563,5777.990336220798,6961.951117799656,0.0076694488525390625,4.654794692993164
564,5777.990336220798,6960.13187301504,0.007746696472167969,4.66284966468811
565,5777.990336220798,6878.120496997621,0.007656574249267578,4.670750379562378
566,5777.990336220798,6920.259072581634,0.007677555084228516,4.678647994995117
567,5777.990336220798,7003.7299394484635,0.007590770721435547,4.686458110809326
568,5777.990336220798,6884.974665355098,0.007758378982543945,4.694418907165527
569,5777.990336220798,6887.3989945882695,0.007744312286376953,4.702558279037476
570,5777.990336220798,6874.842733717102,0.007882833480834961,4.710776090621948
571,5777.990336220798,6786.31762307327,0.007703542709350586,4.718981981277466
572,5777.990336220798,6844.769627465922,0.007727622985839844,4.726947546005249
573,5777.990336220798,6803.117674343971,0.007633209228515625,4.73482871055603
574,5777.990336220798,6871.460985110507,0.007782936096191406,4.742809295654297
575,5777.990336220798,6837.213872362347,0.007727384567260742,4.7508416175842285
576,5777.990336220798,6984.620654393882,0.007869482040405273,4.759086608886719
577,5777.990336220798,6826.329241788996,0.00761103630065918,4.767077922821045
578,5777.990336220798,6946.750036484175,0.007784128189086914,4.775106430053711
579,5777.990336220798,6943.435983061461,0.007655143737792969,4.783182144165039
580,5777.990336220798,7075.05228410596,0.009145975112915039,4.792574405670166
581,5777.990336220798,6991.307664194153,0.00771021842956543,4.800839424133301
582,5777.990336220798,6998.292818128868,0.007844924926757812,4.808955192565918
583,5777.990336220798,6889.546941646212,0.007723569869995117,4.8169543743133545
584,5777.990336220798,6847.651136162037,0.007662057876586914,4.824836730957031
585,5777.990336220798,6778.16540797726,0.007673501968383789,4.832844972610474
586,5777.990336220798,6792.454313561403,0.007801532745361328,4.840888500213623
587,5777.990336220798,6796.129984498942,0.00781559944152832,4.849062442779541
588,5777.990336220798,6829.072129052264,0.009175539016723633,4.858580589294434
589,5777.990336220798,6828.317854188094,0.007748842239379883,4.866624116897583
590,5777.990336220798,6886.06366961898,0.00764012336730957,4.874536514282227
591,5777.990336220798,6964.827633670269,0.007897377014160156,4.882667541503906
592,5777.990336220798,6846.2807607493005,0.007795572280883789,4.89080548286438
593,5777.990336220798,6889.150622788775,0.0080413818359375,4.899344444274902
594,5777.990336220798,6909.947955998171,0.009051322937011719,4.908711910247803
595,5777.990336220798,6966.395174599426,0.00766754150390625,4.91679310798645
596,5777.990336220798,6762.488524763641,0.007685661315917969,4.924708843231201
597,5777.990336220798,6697.810980913766,0.007609367370605469,4.93322229385376
598,5777.990336220798,6800.057155503207,0.007750749588012695,4.941174030303955
599,5777.990336220798,6765.488416271262,0.007845163345336914,4.949333190917969
600,5777.990336220798,6738.144486973147,0.008223295211791992,4.957907438278198
601,5777.990336220798,6930.72305966681,0.007837057113647461,4.9663310050964355
602,5777.990336220798,6854.015344246967,0.00916290283203125,4.975738286972046
603,5777.990336220798,6850.336623604373,0.007790565490722656,4.984100103378296
604,5777.990336220798,6869.253327444106,0.0077817440032958984,4.992105960845947
605,5777.990336220798,6724.597415876911,0.007637977600097656,5.000074148178101
606,5777.990336220798,6752.017232588965,0.011103391647338867,5.011390447616577
607,5777.990336220798,6767.865180871877,0.007670164108276367,5.0195066928863525
608,5777.990336220798,6760.431908185427,0.007800102233886719,5.027568817138672
609,5777.990336220798,6825.101549800613,0.007804393768310547,5.035779714584351
610,5769.5318791008085,6808.805386090685,0.00792551040649414,5.0441203117370605
611,5769.5318791008085,6835.854687066629,0.007892131805419922,5.052608966827393
612,5769.5318791008085,6916.344262927501,0.007946252822875977,5.060984373092651
613,5769.5318791008085,6797.073161697573,0.0077970027923583984,5.069204330444336
614,5769.5318791008085,6879.618205895173,0.007918834686279297,5.07736873626709
615,5769.5318791008085,6820.144974514034,0.008054494857788086,5.0859339237213135
616,5769.5318791008085,6840.665110881515,0.007842779159545898,5.09440279006958
617,5769.5318791008085,6732.238662671779,0.007815122604370117,5.102683782577515
618,5769.5318791008085,6769.877386631507,0.007661581039428711,5.11073637008667
619,5769.5318791008085,6724.075900321653,0.0079193115234375,5.11898136138916
620,5769.5318791008085,6767.29713071075,0.007936239242553711,5.127310752868652
621,5769.5318791008085,6912.2659382801885,0.00787353515625,5.1355040073394775
622,5769.5318791008085,6843.855349116265,0.007779598236083984,5.143772602081299
623,5769.5318791008085,6854.7084218810805,0.007779121398925781,5.152098655700684
624,5769.5318791008085,6833.115633304743,0.007771968841552734,5.160115957260132
625,5676.892123947102,6805.137170530459,0.007634878158569336,5.168050527572632
626,5676.892123947102,6832.173481751666,0.007700681686401367,5.175962209701538
627,5676.892123947102,6895.273414259937,0.007675886154174805,5.183910369873047
628,5650.6117162553155,6916.299567424061,0.007822513580322266,5.1919331550598145
629,5650.6117162553155,6872.047565205529,0.007576704025268555,5.1998889446258545
630,5650.6117162553155,7037.355698087156,0.007699489593505859,5.207841157913208
631,5650.6117162553155,6837.900177179362,0.0075778961181640625,5.215768814086914
632,5650.6117162553155,6849.216652604507,0.009054422378540039,5.225021839141846
633,5650.6117162553155,6783.5140404394315,0.0075724124908447266,5.232891321182251
634,5650.6117162553155,6811.184201795117,0.007765531539916992,5.240900039672852
635,5650.6117162553155,6721.833292262079,0.007714271545410156,5.248882532119751
636,5650.6117162553155,6838.010871310921,0.007797718048095703,5.256976366043091
637,5650.6117162553155,6817.499187853599,0.007624149322509766,5.264982223510742
638,5650.6117162553155,6780.09765295983,0.008463621139526367,5.273703098297119
639,5650.6117162553155,6814.265304490528,0.007628917694091797,5.28173303604126
640,5650.6117162553155,6871.125670292338,0.008985280990600586,5.290927410125732
641,5650.6117162553155,6831.375912439237,0.007689476013183594,5.29888391494751
642,5650.6117162553155,6840.571928677416,0.007662057876586914,5.306802988052368
643,5650.6117162553155,6806.924026336081,0.007701873779296875,5.314888000488281
644,5650.6117162553155,6603.819939324823,0.007678031921386719,5.322842836380005
645,5650.6117162553155,6761.861459541929,0.008817434310913086,5.3320746421813965
646,5650.6117162553155,6747.05078194077,0.007682323455810547,5.340131759643555
647,5650.6117162553155,6697.739438474619,0.00785207748413086,5.348379135131836
648,5650.6117162553155,6695.529162021099,0.007699251174926758,5.356440305709839
649,5650.6117162553155,6808.496622812959,0.007745981216430664,5.3644325733184814
650,5650.6117162553155,6785.147435952829,0.007635593414306641,5.372379779815674
651,5650.6117162553155,6763.540179792379,0.007678985595703125,5.380432367324829
652,5650.6117162553155,6679.077170932109,0.007714033126831055,5.38848352432251
653,5650.6117162553155,6734.583716580159,0.007970333099365234,5.396796226501465
654,5650.6117162553155,6713.4701881184665,0.00792837142944336,5.4052910804748535
655,5650.6117162553155,6788.823534513197,0.0077152252197265625,5.41351580619812
656,5650.6117162553155,6718.791456173433,0.007807254791259766,5.4216578006744385
657,5650.6117162553155,6706.447938725278,0.007651090621948242,5.429715633392334
658,5650.6117162553155,6620.231955981078,0.00764155387878418,5.43760347366333
659,5650.6117162553155,6834.270548322187,0.007761716842651367,5.44556188583374
660,5650.6117162553155,6791.427214247066,0.007649660110473633,5.4535791873931885
661,5650.6117162553155,6673.974069334582,0.007757902145385742,5.46160101890564
662,5650.6117162553155,6567.878079912936,0.007792234420776367,5.469740390777588
663,5650.6117162553155,6731.973932161741,0.008940696716308594,5.479003429412842
664,5650.6117162553155,6649.962118873496,0.007697582244873047,5.486985683441162
665,5650.6117162553155,6642.880209307368,0.007565736770629883,5.494804620742798
666,5650.6117162553155,6615.840916213326,0.007781028747558594,5.502779006958008
667,5650.6117162553155,6702.559488124405,0.007694244384765625,5.510836601257324
668,5650.6117162553155,6746.65968134252,0.007668733596801758,5.5187928676605225
669,5650.6117162553155,6666.264569585244,0.007643699645996094,5.526653289794922
670,5650.6117162553155,6731.693705480595,0.008445501327514648,5.535383462905884
671,5650.6117162553155,6695.776392740308,0.008862972259521484,5.544527292251587
672,5650.6117162553155,6708.114431138383,0.008794307708740234,5.553696393966675
673,5650.6117162553155,6774.265136613431,0.007601737976074219,5.561777114868164
674,5650.6117162553155,6757.236642627898,0.0076291561126708984,5.5696070194244385
675,5650.6117162553155,6664.705855117894,0.007544755935668945,5.577545642852783
676,5650.6117162553155,6665.466062679516,0.007830619812011719,5.585616588592529
677,5650.6117162553155,6569.080620612715,0.007784366607666016,5.5939764976501465
678,5650.6117162553155,6667.778285982625,0.00776982307434082,5.60210657119751
679,5650.6117162553155,6677.0857791247345,0.009020566940307617,5.611534833908081
680,5650.6117162553155,6808.116035610108,0.007598876953125,5.619481325149536
681,5650.6117162553155,6703.487385639218,0.0075876712799072266,5.627336740493774
682,5650.6117162553155,6699.66945042958,0.007575273513793945,5.63524317741394
683,5650.6117162553155,6615.085093126434,0.007842302322387695,5.643349647521973
684,5650.6117162553155,6677.530345670136,0.007637500762939453,5.651552677154541
685,5650.6117162553155,6677.820554385757,0.007856369018554688,5.659636497497559
686,5650.6117162553155,6566.962994253351,0.007646083831787109,5.66781210899353
687,5650.6117162553155,6703.221564813163,0.007662773132324219,5.675738573074341
688,5650.6117162553155,6635.380903628394,0.0076715946197509766,5.683781385421753
689,5650.6117162553155,6681.4524517181535,0.007647991180419922,5.691710948944092
690,5650.6117162553155,6699.584962826169,0.0076105594635009766,5.699644565582275
691,5650.6117162553155,6577.186294152605,0.007626771926879883,5.707506418228149
692,5650.6117162553155,6670.847290447532,0.007502079010009766,5.715352535247803
693,5650.6117162553155,6641.257678292815,0.008964776992797852,5.7245166301727295
694,5650.6117162553155,6625.865050196742,0.007745027542114258,5.732620716094971
695,5650.6117162553155,6643.358292760948,0.007794618606567383,5.740732908248901
696,5650.6117162553155,6732.425813423117,0.007642269134521484,5.748781681060791
697,5650.6117162553155,6767.044788063519,0.007539987564086914,5.756552696228027
698,5650.6117162553155,6743.4628840582745,0.007604122161865234,5.76451849937439
699,5650.6117162553155,6729.19852975003,0.008981943130493164,5.773773670196533
700,5650.6117162553155,6678.982720500666,0.007904529571533203,5.782257795333862
701,5650.6117162553155,6764.808233367721,0.008195638656616211,5.790996551513672
702,5650.6117162553155,6779.916969276031,0.008176803588867188,5.7996156215667725
703,5650.6117162553155,6850.396005601586,0.007976055145263672,5.8081629276275635
704,5650.6117162553155,6788.0440247532515,0.007985115051269531,5.816633701324463
705,5650.6117162553155,6789.217163195322,0.007814168930053711,5.824913263320923
706,5650.6117162553155,6826.404511476478,0.0081939697265625,5.833437204360962
707,5650.6117162553155,6775.763305766821,0.007628679275512695,5.841346502304077
708,5650.6117162553155,6684.341597414832,0.007616519927978516,5.849279880523682
709,5650.6117162553155,6678.524131311304,0.007630825042724609,5.857128381729126
710,5650.6117162553155,6802.386094309967,0.007647514343261719,5.865125894546509
711,5650.6117162553155,6751.659662371504,0.007543802261352539,5.872915506362915
712,5650.6117162553155,6723.874254857707,0.007840871810913086,5.88097620010376
713,5650.6117162553155,6697.138442617096,0.007615089416503906,5.888985633850098
714,5650.6117162553155,6761.477100743571,0.007725238800048828,5.896975040435791
715,5650.6117162553155,6741.929430360761,0.007704734802246094,5.90500807762146
716,5650.6117162553155,6696.5475563629,0.007721662521362305,5.913145303726196
717,5650.6117162553155,6731.762901542197,0.00780177116394043,5.921328783035278
718,5650.6117162553155,6744.249632643224,0.007635831832885742,5.92931604385376
719,5650.6117162553155,6621.485376163311,0.007718563079833984,5.9374048709869385
720,5650.6117162553155,6696.276506348973,0.007704973220825195,5.945472717285156
721,5650.6117162553155,6577.182160859741,0.007584095001220703,5.953458547592163
722,5650.6117162553155,6550.175143288681,0.009158849716186523,5.962965965270996
723,5650.6117162553155,6701.583689520051,0.007804393768310547,5.971300840377808
724,5650.6117162553155,6589.295845199688,0.007692098617553711,5.97943115234375
725,5650.6117162553155,6583.828031811032,0.007702827453613281,5.987371206283569
726,5650.6117162553155,6663.311305335036,0.0075910091400146484,5.995333433151245
727,5650.6117162553155,6628.66529933978,0.007678508758544922,6.003273963928223
728,5650.6117162553155,6632.035920956197,0.0075986385345458984,6.011185646057129
729,5650.6117162553155,6696.7461225008,0.007681369781494141,6.019140720367432
730,5650.6117162553155,6746.828643459703,0.008914470672607422,6.0283379554748535
731,5650.6117162553155,6647.045456136902,0.007688283920288086,6.0362608432769775
732,5650.6117162553155,6665.1645065820085,0.007550477981567383,6.044051170349121
733,5650.6117162553155,6666.360673853562,0.0077626705169677734,6.0520124435424805
734,5650.6117162553155,6693.203615557665,0.007659196853637695,6.060089588165283
735,5650.6117162553155,6724.135946180768,0.007545948028564453,6.067967176437378
736,5650.6117162553155,6668.355083246084,0.008917808532714844,6.077096223831177
737,5650.6117162553155,6717.869973137768,0.007596492767333984,6.084967851638794
738,5650.6117162553155,6730.840651613512,0.007707118988037109,6.0928955078125
739,5650.6117162553155,6711.760431541199,0.007584810256958008,6.1008076667785645
740,5650.6117162553155,6628.72782117631,0.007808208465576172,6.108826160430908
741,5650.6117162553155,6627.18534999075,0.007740497589111328,6.117080450057983
742,5650.6117162553155,6630.4829280946915,0.007822275161743164,6.12520170211792
743,5650.6117162553155,6694.580842759489,0.007714986801147461,6.1332995891571045
744,5650.6117162553155,6684.505986313702,0.009816646575927734,6.1435019969940186
745,5650.6117162553155,6735.221439779748,0.008356094360351562,6.152475118637085
746,5650.6117162553155,6684.025759209558,0.008315324783325195,6.162555932998657
747,5650.6117162553155,6652.486363807152,0.007639884948730469,6.170613765716553
748,5650.6117162553155,6707.263154426914,0.007575035095214844,6.178478002548218
749,5650.6117162553155,6682.1083973309305,0.0077991485595703125,6.186572790145874
750,5650.6117162553155,6666.169003616327,0.0076329708099365234,6.1945414543151855
751,5650.6117162553155,6781.863485010115,0.008348464965820312,6.2032647132873535
752,5650.6117162553155,6749.593575651433,0.00784754753112793,6.211519956588745
753,5650.6117162553155,6726.275329300108,0.00769352912902832,6.219494581222534
754,5650.6117162553155,6737.504386650154,0.007633209228515625,6.227473020553589
755,5650.6117162553155,6657.698689245145,0.007855892181396484,6.235631942749023
756,5650.6117162553155,6690.266428535221,0.008064031600952148,6.24432897567749
757,5650.6117162553155,6670.4015474789885,0.007828235626220703,6.252700328826904
758,5650.6117162553155,6680.255118535146,0.007761955261230469,6.260849475860596
759,5650.6117162553155,6753.101988083923,0.007616996765136719,6.268883943557739
760,5650.6117162553155,6779.066029222851,0.0077893733978271484,6.276975870132446
761,5650.6117162553155,6700.675635280046,0.007550477981567383,6.284773588180542
762,5650.6117162553155,6672.47386177707,0.0076141357421875,6.292653799057007
763,5650.6117162553155,6624.402028084175,0.007612466812133789,6.30048394203186
764,5650.6117162553155,6584.78553609416,0.0076673030853271484,6.308509826660156
765,5650.6117162553155,6687.191614811287,0.00760960578918457,6.3164591789245605
766,5650.6117162553155,6681.971399804892,0.008930444717407227,6.325608968734741
767,5650.6117162553155,6693.418428231201,0.007640361785888672,6.3335466384887695
768,5650.6117162553155,6801.52518911843,0.0076940059661865234,6.341520547866821
769,5650.6117162553155,6842.117789805396,0.007603883743286133,6.349352121353149
770,5650.6117162553155,6743.318389666806,0.007826805114746094,6.357555150985718
771,5650.6117162553155,6697.836040585062,0.007831573486328125,6.365977048873901
772,5650.6117162553155,6783.007940345872,0.009340763092041016,6.375710964202881
773,5650.6117162553155,6711.542279502223,0.007580995559692383,6.383714437484741
774,5650.6117162553155,6625.9137875891265,0.00772404670715332,6.391689777374268
775,5650.6117162553155,6590.735945202141,0.007555723190307617,6.399613380432129
