Iteration,Best Distance,Average Distance,Iter Time (s),Cumulative Time (s)
782,6164.416058661018,22340.33720732021,0.005656003952026367,6.187678337097168
783,6164.416058661018,22446.054971738053,0.007727861404418945,6.19567084312439
784,6164.416058661018,22161.69387197528,0.00735783576965332,6.203350305557251
785,6164.416058661018,22619.904573881948,0.0065648555755615234,6.210168838500977
786,6164.416058661018,22409.663346637157,0.006581544876098633,6.217227458953857
787,6164.416058661018,22187.144489629478,0.007921457290649414,6.225387811660767
788,6164.416058661018,22404.997017696627,0.0066111087799072266,6.23232102394104
789,6164.416058661018,22205.13593728528,0.007655620574951172,6.240192413330078
790,6164.416058661018,22207.971866036743,0.009214639663696289,6.249742269515991
791,6164.416058661018,22008.044942237386,0.008753299713134766,6.258855104446411
792,6164.416058661018,22342.49238278917,0.005547761917114258,6.264986038208008
793,6164.416058661018,22486.095580453584,0.00748443603515625,6.272756576538086
794,6164.416058661018,22049.644950885675,0.008109807968139648,6.2813403606414795
795,6164.416058661018,22117.531110777636,0.008786439895629883,6.290430784225464
796,6164.416058661018,21914.411695330225,0.007812023162841797,6.298675775527954
797,6164.416058661018,21973.95594721445,0.0058705806732177734,6.3049256801605225
798,6164.416058661018,22197.738634730358,0.0061223506927490234,6.311671257019043
799,6164.416058661018,21968.698897580252,0.00967550277709961,6.32166862487793
800,6164.416058661018,21984.196290042684,0.007069110870361328,6.329113245010376
801,6164.416058661018,22205.244737181925,0.007030487060546875,6.336723804473877
802,6164.416058661018,21615.247938197255,0.009189367294311523,6.34627890586853
803,6164.416058661018,22104.534274107373,0.007035970687866211,6.353762149810791
804,6164.416058661018,22048.03963964807,0.006960868835449219,6.361118316650391
805,6164.416058661018,22079.72138803066,0.007361888885498047,6.368963956832886
806,6164.416058661018,22400.015726447473,0.007161378860473633,6.376548528671265
807,6164.416058661018,22640.958895838892,0.006119728088378906,6.3830859661102295
808,6164.416058661018,22505.646383394123,0.007456541061401367,6.3908326625823975
809,6164.416058661018,22372.298729086622,0.008734703063964844,6.399948835372925
810,6164.416058661018,22307.047024985837,0.00850987434387207,6.408716917037964
811,6164.416058661018,22408.081684888253,0.008782386779785156,6.41801905632019
812,6164.416058661018,22594.874200856462,0.006390810012817383,6.424693822860718
813,6164.416058661018,22541.556021568653,0.007775545120239258,6.432698011398315
814,6164.416058661018,22222.84529783201,0.009317159652709961,6.442457437515259
815,6164.416058661018,22529.6726483598,0.006016969680786133,6.448805570602417
816,6164.416058661018,22164.658065697717,0.006583452224731445,6.455646276473999
817,6164.416058661018,22027.937945308644,0.00838470458984375,6.464249610900879
818,6164.416058661018,22298.746465574623,0.008323907852172852,6.47283673286438
819,6164.416058661018,22562.15402115404,0.00712132453918457,6.480179071426392
820,6164.416058661018,22889.347423628915,0.006601810455322266,6.487035274505615
821,6164.416058661018,22125.090400572255,0.008723735809326172,6.4960925579071045
822,6164.416058661018,21947.410110153185,0.009175300598144531,6.505510330200195
823,6164.416058661018,22142.75511480708,0.0073795318603515625,6.513165235519409
824,6164.416058661018,22431.881468366217,0.005289554595947266,6.518664598464966
825,6164.416058661018,21862.099404712208,0.012240409851074219,6.53109073638916
826,6164.416058661018,22484.00930410664,0.006399393081665039,6.537876605987549
827,6164.416058661018,22352.254572727947,0.005764484405517578,6.543949365615845
828,6164.416058661018,22226.26206667163,0.006667137145996094,6.550861358642578
829,6164.416058661018,22410.97720972601,0.006323575973510742,6.55739951133728
830,6164.416058661018,22049.747491254282,0.008371353149414062,6.565988779067993
831,6164.416058661018,22165.872099581313,0.009386062622070312,6.575679302215576
832,6164.416058661018,22251.739747666525,0.009060859680175781,6.585025787353516
833,6164.416058661018,21754.61587695799,0.010248899459838867,6.595590829849243
834,6164.416058661018,22123.713154782785,0.007591962814331055,6.603489398956299
835,6164.416058661018,21724.41631549901,0.009398221969604492,6.61319637298584
836,6164.416058661018,21758.610175229638,0.007668495178222656,6.621232509613037
837,6164.416058661018,22214.663856302534,0.0084075927734375,6.629950046539307
838,6164.416058661018,22137.56315779526,0.007012605667114258,6.6372151374816895
839,6164.416058661018,22050.19549944801,0.007347822189331055,6.6448023319244385
840,6164.416058661018,22624.545598814668,0.0044705867767333984,6.6495301723480225
841,6164.416058661018,22710.36785243595,0.006203889846801758,6.65610933303833
842,6164.416058661018,22292.113255682783,0.008414506912231445,6.664837837219238
843,6164.416058661018,22350.27602392653,0.009740829467773438,6.674854516983032
844,6164.416058661018,22293.238849719975,0.007796049118041992,6.682918071746826
845,6164.416058661018,21764.738962660158,0.009871721267700195,6.693140268325806
846,6164.416058661018,22040.64492947028,0.00801992416381836,6.701739549636841
847,6164.416058661018,22108.735192374126,0.007349252700805664,6.709364414215088
848,6164.416058661018,22472.50674913265,0.005448818206787109,6.7159583568573
849,6164.416058661018,22274.314489429253,0.007461071014404297,6.723771333694458
850,6164.416058661018,22156.467137063653,0.0069768428802490234,6.731157541275024
851,6164.416058661018,22043.168598310578,0.007980585098266602,6.739537239074707
852,6164.416058661018,21800.412156565668,0.007983922958374023,6.748085975646973
853,6164.416058661018,22177.863847622113,0.006929874420166016,6.755380630493164
854,6164.416058661018,22224.043463735274,0.007933378219604492,6.764171838760376
855,6164.416058661018,22026.256163440645,0.0077817440032958984,6.772244930267334
856,6164.416058661018,22265.44058313121,0.007325649261474609,6.779899835586548
857,6164.416058661018,22488.239605266765,0.005609750747680664,6.785704135894775
858,6164.416058661018,22075.736752274974,0.00845646858215332,6.794436693191528
859,6164.416058661018,22488.800285274665,0.007345914840698242,6.801993370056152
860,6164.416058661018,22360.120541460925,0.006646394729614258,6.808988809585571
861,6164.416058661018,22032.2635962243,0.0059816837310791016,6.815314769744873
862,6164.416058661018,22042.79238362312,0.008488655090332031,6.824228286743164
863,6164.416058661018,22464.470759482323,0.006471157073974609,6.831084966659546
864,6164.416058661018,22395.290964472588,0.007012367248535156,6.838428735733032
865,6164.416058661018,22252.222700494935,0.007732391357421875,6.846452951431274
866,6164.416058661018,22273.55488191066,0.007600069046020508,6.8543431758880615
867,6164.416058661018,22261.818619101985,0.007766246795654297,6.862388849258423
868,6164.416058661018,22587.14675082548,0.006564617156982422,6.869206428527832
869,6164.416058661018,22634.36335891922,0.0059757232666015625,6.875371694564819
870,6164.416058661018,22704.424065174568,0.007707834243774414,6.883267641067505
871,6164.416058661018,22441.85855155277,0.009773015975952148,6.893460988998413
872,6164.416058661018,22340.30209014016,0.007502317428588867,6.901648998260498
873,6164.416058661018,22331.383147663983,0.008405447006225586,6.910347938537598
874,6164.416058661018,21988.213096818217,0.009058475494384766,6.919877052307129
875,6164.416058661018,22282.092674736094,0.007248640060424805,6.927374362945557
876,6164.416058661018,22320.496243995127,0.008113622665405273,6.935955762863159
877,6164.416058661018,22779.20075897952,0.006141185760498047,6.9423158168792725
878,6164.416058661018,22744.926529893753,0.007868289947509766,6.950791120529175
879,6164.416058661018,22574.988903937883,0.009445667266845703,6.9606428146362305
880,6164.416058661018,22455.206325056843,0.010602951049804688,6.971785068511963
881,6164.416058661018,22209.62416704922,0.008710384368896484,6.981072187423706
882,6164.416058661018,22174.552961654892,0.011247396469116211,6.992774486541748
883,6164.416058661018,21989.398598519598,0.010361194610595703,7.003603219985962
884,6164.416058661018,21941.971892349142,0.010324954986572266,7.014410495758057
885,6164.416058661018,21609.6483451527,0.01001596450805664,7.024846076965332
886,6164.416058661018,21955.336975018294,0.008861303329467773,7.034159183502197
887,6164.416058661018,21828.228668250023,0.009217500686645508,7.043728590011597
888,6164.416058661018,21660.718887923747,0.012259244918823242,7.056393623352051
889,6164.416058661018,21843.491300308146,0.011298656463623047,7.068207025527954
890,6164.416058661018,22406.86965286828,0.00805974006652832,7.0767669677734375
891,6164.416058661018,22205.506628681756,0.011608362197875977,7.0890161991119385
892,6164.416058661018,22088.43262455905,0.011305093765258789,7.100833892822266
893,6164.416058661018,22015.550931398644,0.011072397232055664,7.112438201904297
894,6164.416058661018,22197.510846695375,0.009495019912719727,7.12238621711731
895,6164.416058661018,22632.51017731757,0.00904393196105957,7.131981611251831
896,6164.416058661018,22350.378837351243,0.010219335556030273,7.142653465270996
897,6164.416058661018,22193.38912891454,0.00975489616394043,7.153058052062988
898,6164.416058661018,22137.19513837622,0.010248184204101562,7.16367244720459
899,6164.416058661018,22307.565724439715,0.01025843620300293,7.174330711364746
900,6164.416058661018,22425.42679598902,0.009941339492797852,7.184674501419067
901,6164.416058661018,22177.170798330022,0.010495424270629883,7.195834159851074
902,6164.416058661018,22513.42868814321,0.007441520690917969,7.203744411468506
903,6164.416058661018,22342.094230214207,0.0074727535247802734,7.2118918895721436
904,6164.416058661018,22198.634402934375,0.011198043823242188,7.2236433029174805
905,6164.416058661018,22458.267595798214,0.008984804153442383,7.233127593994141
906,6164.416058661018,21916.879038600557,0.01322174072265625,7.24671196937561
907,6164.416058661018,22081.05617151691,0.00980067253112793,7.2569801807403564
908,6164.416058661018,21951.72876590267,0.01036524772644043,7.267875671386719
909,6164.416058661018,22200.603581365333,0.00929570198059082,7.2776336669921875
910,6164.416058661018,22153.00695686089,0.011601448059082031,7.2897093296051025
911,6164.416058661018,22399.80990339861,0.009552001953125,7.299900054931641
912,6164.416058661018,22884.818069303554,0.007858514785766602,7.308145523071289
913,6164.416058661018,22377.010735691405,0.010587930679321289,7.319187879562378
914,6164.416058661018,22463.640432653534,0.008042097091674805,7.327800512313843
915,6164.416058661018,22192.700054054134,0.010100126266479492,7.338357210159302
916,6164.416058661018,22439.244512182322,0.009195804595947266,7.348200559616089
917,6164.416058661018,22499.54394767533,0.008992671966552734,7.357776403427124
918,6164.416058661018,22128.352199933477,0.013006448745727539,7.371344566345215
919,6164.416058661018,22229.0200879705,0.008757829666137695,7.380554676055908
920,6164.416058661018,22305.80104638644,0.009440898895263672,7.390341520309448
921,6164.416058661018,22311.84920805515,0.010031461715698242,7.401203870773315
922,6164.416058661018,22514.09938788428,0.00963282585144043,7.4112677574157715
923,6164.416058661018,22781.772294358587,0.008154153823852539,7.4198572635650635
924,6164.416058661018,22695.821346136836,0.0073010921478271484,7.427602767944336
925,6164.416058661018,22178.49571156739,0.011032581329345703,7.439046382904053
926,6164.416058661018,22644.92217839882,0.0077228546142578125,7.4472315311431885
927,6164.416058661018,22571.301134087495,0.009453773498535156,7.457021474838257
928,6164.416058661018,22294.79834528164,0.009645700454711914,7.467144966125488
929,6164.416058661018,21969.476062274607,0.009269237518310547,7.476776838302612
930,6164.416058661018,22202.750629251106,0.011016607284545898,7.488214731216431
931,6164.416058661018,22215.89972490385,0.007911443710327148,7.496670722961426
932,6164.416058661018,21909.381866864023,0.010050296783447266,7.507143974304199
933,6164.416058661018,21601.224482453625,0.012035131454467773,7.519884824752808
934,6164.416058661018,22100.375390146506,0.010567188262939453,7.531001329421997
935,6164.416058661018,22178.866348120846,0.008565664291381836,7.5399768352508545
936,6164.416058661018,21895.796936489493,0.010814905166625977,7.551208019256592
937,6164.416058661018,22095.78558525458,0.01009821891784668,7.5617029666900635
938,6164.416058661018,22282.273898984404,0.007486104965209961,7.569708824157715
939,6164.416058661018,22015.141191476658,0.010570526123046875,7.580709457397461
940,6164.416058661018,22494.125477295547,0.008014678955078125,7.589161157608032
941,6164.416058661018,22545.740159353158,0.007988452911376953,7.597628355026245
942,6164.416058661018,22485.50001700998,0.010585308074951172,7.608588218688965
943,6164.416058661018,22363.471563040373,0.009837865829467773,7.619059801101685
944,6164.416058661018,22383.376991558158,0.010265588760375977,7.629745960235596
945,6164.416058661018,22132.055998282936,0.010909080505371094,7.641230344772339
946,6164.416058661018,22128.82145856725,0.010875225067138672,7.652650833129883
947,6164.416058661018,22235.48561584741,0.00880289077758789,7.662215948104858
948,6164.416058661018,22484.317647940028,0.011649370193481445,7.674400568008423
949,6164.416058661018,22291.373656028594,0.009083747863769531,7.683950424194336
950,6164.416058661018,22044.48511235674,0.010008811950683594,7.69437313079834
951,6164.416058661018,22376.73864751434,0.008860588073730469,7.703813791275024
952,6164.416058661018,22434.689652145327,0.006666660308837891,7.710943222045898
953,6164.416058661018,22028.083338955203,0.010899782180786133,7.722328424453735
954,6164.416058661018,22686.61320287527,0.006257534027099609,7.729436635971069
955,6164.416058661018,22564.430798748635,0.008714675903320312,7.738497734069824
956,6164.416058661018,22365.238046846163,0.010932207107543945,7.749908208847046
957,6164.416058661018,22475.767571748165,0.008836984634399414,7.759218692779541
958,6164.416058661018,22229.176480109356,0.009028434753417969,7.768665075302124
959,6164.416058661018,22122.3593028889,0.01114034652709961,7.780104637145996
960,6164.416058661018,22067.30457148204,0.01070547103881836,7.791558504104614
961,6164.416058661018,21515.836587442005,0.01362299919128418,7.805775165557861
962,6164.416058661018,22237.756781531465,0.007632017135620117,7.813901662826538
963,6164.416058661018,22112.679958302877,0.010405540466308594,7.82482385635376
964,6164.416058661018,22002.820596888872,0.011107921600341797,7.8365020751953125
965,6164.416058661018,22516.27984111428,0.010910749435424805,7.848300457000732
966,6164.416058661018,22262.10048172878,0.00959920883178711,7.858766078948975
967,6164.416058661018,22442.460625418273,0.008513689041137695,7.867720127105713
968,6164.416058661018,22466.076737577823,0.008944272994995117,7.877024412155151
969,6164.416058661018,22885.1719632801,0.007722377777099609,7.885374546051025
970,6164.416058661018,22668.61622516383,0.00800466537475586,7.893658638000488
971,6164.416058661018,22765.11505065947,0.008518218994140625,7.902984857559204
972,6164.416058661018,22648.7921709794,0.008131265640258789,7.911496877670288
973,6164.416058661018,21841.772305918425,0.012996912002563477,7.924957990646362
974,6164.416058661018,22169.944474448086,0.010965824127197266,7.9364402294158936
975,6164.416058661018,22298.902718325506,0.009443521499633789,7.946584701538086
976,6164.416058661018,22544.225781588368,0.007932424545288086,7.955013751983643
977,6164.416058661018,22523.07301054329,0.0078089237213134766,7.963376522064209
978,6164.416058661018,21951.69145319366,0.012376070022583008,7.976044178009033
979,6164.416058661018,22343.87552621164,0.008702754974365234,7.985368967056274
980,6164.416058661018,22632.794369196425,0.009389877319335938,7.99522066116333
981,6164.416058661018,22692.7167431687,0.010291576385498047,8.006081819534302
982,6164.416058661018,22555.70692994521,0.009076118469238281,8.015804767608643
983,6164.416058661018,22592.50852988656,0.008443117141723633,8.024848222732544
984,6164.416058661018,22391.49193869109,0.009123086929321289,8.034482479095459
985,6164.416058661018,22401.97558833331,0.009646892547607422,8.04452919960022
986,6164.416058661018,22373.849625680352,0.010331392288208008,8.055502653121948
987,6164.416058661018,22104.06236176898,0.010378599166870117,8.06632924079895
988,6164.416058661018,21828.168021102152,0.01203608512878418,8.078726768493652
989,6164.416058661018,22847.082570127262,0.006068706512451172,8.085268497467041
990,6164.416058661018,22439.903577871926,0.008424043655395508,8.094046592712402
991,6164.416058661018,22591.501369274054,0.007630109786987305,8.102221250534058
992,6164.416058661018,21830.848324129485,0.01190638542175293,8.114482164382935
993,6164.416058661018,21992.52083580833,0.007772207260131836,8.122889041900635
994,6164.416058661018,21861.993875460063,0.009331703186035156,8.132830142974854
995,6164.416058661018,22509.945976037714,0.007305145263671875,8.140445232391357
996,6164.416058661018,22496.980113628848,0.006504535675048828,8.147518396377563
997,6164.416058661018,22282.371360995538,0.009544610977172852,8.157317638397217
998,6164.416058661018,22480.912586502134,0.009485721588134766,8.167221307754517
999,6164.416058661018,22188.609273489128,0.011072397232055664,8.178558588027954
